FamilyID,z_i,z_j,Covariance,Source,ClaimBoundary
QR_CRITERIA_3,1.875,0.7375,-2.7023463807473376e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.875,0.965,1.582062344676186e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.875,1.1925,4.5142978706999275e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.875,1.42,6.647428060432309e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.875,1.6475,8.248429346108959e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.875,1.875,9.468499475607443e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,1.875,2.33,1.1117425320619674e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,0.51,-1.1511735948310067e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,0.7375,-3.1729561960479487e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,0.965,1.8575762732852227e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,1.1925,5.300456485405162e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,1.42,7.805068292651167e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,1.6475,9.68488169683202e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,1.875,1.1117425320619674e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_CRITERIA_3,2.33,2.33,1.30535092786311e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,0.51,1.0152064223875362e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,0.7375,2.7981926641177566e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,0.965,-1.6381746169140403e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,1.1925,-4.6744100887398004e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,1.42,-6.88319771531587e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,1.6475,-8.540982995818838e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,1.875,-9.80432632974326e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.51,2.33,-1.1511735948310075e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,0.51,2.7981926641177566e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,0.7375,7.712601115257242e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,0.965,-4.51526713632526e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,1.1925,-1.2883980765831612e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,1.42,-1.8972016850890863e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,1.6475,-2.354133645751469e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,1.875,-2.7023463807473414e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.7375,2.33,-3.172956196047936e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,0.51,-1.6381746169140403e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,0.7375,-4.51526713632526e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,0.965,2.6434191276983888e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,1.1925,7.542800939351562e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,1.42,1.110698231588493e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,1.6475,1.3782045935386937e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,1.875,1.5820623446761786e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,0.965,2.33,1.857576273285204e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,0.51,-4.6744100887398004e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,0.7375,-1.2883980765831612e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,0.965,7.542800939351562e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,1.1925,2.1522824517132095e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,1.42,3.1692952422025825e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,1.6475,3.9326048577902316e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,1.875,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.1925,2.33,5.300456485405098e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,0.51,-6.88319771531587e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,0.7375,-1.8972016850890863e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,0.965,1.110698231588493e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,1.1925,3.1692952422025825e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,1.42,4.666874612229726e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,1.6475,5.790869063368691e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,1.875,6.647428060432309e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.42,2.33,7.805068292651127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,0.51,-8.540982995818838e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,0.7375,-2.354133645751469e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,0.965,1.3782045935386937e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,1.1925,3.9326048577902316e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,1.42,5.790869063368691e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,1.6475,7.185572207404717e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,1.875,8.24842934610893e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.6475,2.33,9.684881696831934e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,0.51,-9.80432632974326e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,0.7375,-2.7023463807473414e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,0.965,1.5820623446761786e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,1.1925,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,1.42,6.647428060432309e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,1.6475,8.24842934610893e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,1.875,9.468499475607443e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,1.875,2.33,1.1117425320619615e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,0.51,-1.1511735948310075e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,0.7375,-3.172956196047936e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,0.965,1.857576273285204e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,1.1925,5.300456485405098e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,1.42,7.805068292651127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,1.6475,9.684881696831934e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,1.875,1.1117425320619615e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_DESI,2.33,2.33,1.3053509278630959e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,0.51,1.0152064223875362e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,0.7375,2.7981926641177015e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,0.965,-1.6381746169140562e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,1.1925,-4.674410088739784e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,1.42,-6.88319771531587e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,1.6475,-8.540982995818869e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,1.875,-9.80432632974329e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.51,2.33,-1.1511735948310075e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,0.51,2.7981926641177015e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,0.7375,7.712601115256939e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,0.965,-4.515267136325215e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,1.1925,-1.2883980765831316e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,1.42,-1.897201685089049e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,1.6475,-2.354133645751432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,1.875,-2.702346380747297e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.7375,2.33,-3.1729561960478735e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,0.51,-1.6381746169140562e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,0.7375,-4.515267136325215e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,0.965,2.643419127698439e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,1.1925,7.54280093935161e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,1.42,1.1106982315885036e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,1.6475,1.378204593538712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,1.875,1.5820623446761987e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,0.965,2.33,1.8575762732852216e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,0.51,-4.674410088739784e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,0.7375,-1.2883980765831316e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,0.965,7.54280093935161e-08,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,1.1925,2.1522824517131952e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,1.42,3.169295242202572e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,1.6475,3.932604857790232e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,1.875,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.1925,2.33,5.300456485405081e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,0.51,-6.88319771531587e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,0.7375,-1.897201685089049e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,0.965,1.1106982315885036e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,1.1925,3.169295242202572e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,1.42,4.666874612229726e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,1.6475,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,1.875,6.64742806043233e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.42,2.33,7.805068292651127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,0.51,-8.540982995818869e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,0.7375,-2.354133645751432e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,0.965,1.378204593538712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,1.1925,3.932604857790232e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,1.42,5.790869063368712e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,1.6475,7.18557220740477e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,1.875,8.248429346108986e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.6475,2.33,9.68488169683197e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,0.51,-9.80432632974329e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,0.7375,-2.702346380747297e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,0.965,1.5820623446761987e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,1.1925,4.514297870699897e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,1.42,6.64742806043233e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,1.6475,8.248429346108986e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,1.875,9.468499475607502e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,1.875,2.33,1.111742532061965e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,0.51,-1.1511735948310075e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,0.7375,-3.1729561960478735e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,0.965,1.8575762732852216e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,1.1925,5.300456485405081e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,1.42,7.805068292651127e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,1.6475,9.68488169683197e-07,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,1.875,1.111742532061965e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
QR_EBOSS,2.33,2.33,1.3053509278630959e-06,fixture_uncertainty_smoke_test_not_observational_data,source_native_uncertainty_fixture_no_measurement_validation
